ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-16 01:00:00+00:00,34,1,42002219,108.25,108.265625,108.21875,108.25,23041,ZN.v.0
2025-01-16 02:00:00+00:00,34,1,42002219,108.25,108.28125,108.21875,108.25,15372,ZN.v.0
2025-01-16 03:00:00+00:00,34,1,42002219,108.25,108.296875,108.234375,108.28125,13032,ZN.v.0
2025-01-16 04:00:00+00:00,34,1,42002219,108.296875,108.296875,108.21875,108.25,14321,ZN.v.0
2025-01-16 05:00:00+00:00,34,1,42002219,108.25,108.28125,108.234375,108.265625,9286,ZN.v.0
2025-01-16 06:00:00+00:00,34,1,42002219,108.25,108.328125,108.234375,108.3125,20783,ZN.v.0
2025-01-16 07:00:00+00:00,34,1,42002219,108.296875,108.296875,108.1875,108.203125,36169,ZN.v.0
2025-01-16 08:00:00+00:00,34,1,42002219,108.203125,108.265625,108.171875,108.203125,61387,ZN.v.0
2025-01-16 09:00:00+00:00,34,1,42002219,108.203125,108.25,108.15625,108.21875,41771,ZN.v.0
2025-01-16 10:00:00+00:00,34,1,42002219,108.21875,108.265625,108.203125,108.265625,24409,ZN.v.0
2025-01-16 11:00:00+00:00,34,1,42002219,108.265625,108.265625,108.171875,108.203125,37126,ZN.v.0
2025-01-16 12:00:00+00:00,34,1,42002219,108.203125,108.21875,108.0625,108.09375,77951,ZN.v.0
2025-01-16 13:00:00+00:00,34,1,42002219,108.078125,108.28125,108.0,108.21875,290212,ZN.v.0
2025-01-16 14:00:00+00:00,34,1,42002219,108.203125,108.3125,108.109375,108.15625,189256,ZN.v.0
2025-01-16 15:00:00+00:00,34,1,42002219,108.171875,108.46875,108.125,108.46875,326781,ZN.v.0
2025-01-16 16:00:00+00:00,34,1,42002219,108.46875,108.671875,108.453125,108.578125,284293,ZN.v.0
2025-01-16 17:00:00+00:00,34,1,42002219,108.578125,108.6875,108.53125,108.609375,153898,ZN.v.0
2025-01-16 18:00:00+00:00,34,1,42002219,108.609375,108.671875,108.59375,108.640625,91237,ZN.v.0
2025-01-16 19:00:00+00:00,34,1,42002219,108.640625,108.75,108.59375,108.609375,237936,ZN.v.0
2025-01-16 20:00:00+00:00,34,1,42002219,108.609375,108.65625,108.578125,108.59375,127664,ZN.v.0
2025-01-16 21:00:00+00:00,34,1,42002219,108.59375,108.609375,108.546875,108.59375,72115,ZN.v.0
2025-01-16 23:00:00+00:00,34,1,42002219,108.5625,108.59375,108.515625,108.53125,9004,ZN.v.0
2025-01-17 00:00:00+00:00,34,1,42002219,108.53125,108.59375,108.53125,108.578125,22104,ZN.v.0
